level_0,index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,avg_price,avg_monthly_price,avg_weekly_price,zipcode_count,avg_security_deposit,avg_cleaning_fee
1535,1535,Burwood,1/46 Gillard St,3,h,570000.0,S,Ray,17/09/2016,11.7,3125.0,3.0,1.0,1.0,384.0,112.0,1950.0,Whitehorse,-37.8542,145.1138,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1537,1537,Burwood,2/3 Havelock St,3,t,745000.0,S,Noel,17/09/2016,11.7,3125.0,3.0,1.0,2.0,228.0,126.0,1998.0,Whitehorse,-37.8521,145.1187,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1539,1539,Burwood,8/33 McIntyre St,3,u,746000.0,S,Buxton,17/09/2016,11.7,3125.0,3.0,1.0,2.0,308.0,92.0,1995.0,Whitehorse,-37.8505,145.1065,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1540,1540,Burwood,19 Puerta St,3,h,1540000.0,S,Jellis,17/09/2016,11.7,3125.0,3.0,2.0,2.0,653.0,120.0,1950.0,Whitehorse,-37.8445,145.1011,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1545,1545,Burwood,8 Pescott Cl,4,t,1270000.0,S,Jellis,18/06/2016,11.7,3125.0,4.0,2.0,2.0,399.0,212.0,2005.0,Monash,-37.8597,145.1084,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1546,1546,Burwood,55 Parer St,4,t,900000.0,VB,Noel,22/05/2016,11.7,3125.0,4.0,3.0,2.0,381.0,176.0,2013.0,Whitehorse,-37.8459,145.1041,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1547,1547,Burwood,18 Brockhoff Dr,4,h,1250000.0,SA,Barry,24/09/2016,11.7,3125.0,4.0,2.0,2.0,499.0,220.0,2005.0,Monash,-37.8593,145.1101,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1548,1548,Burwood,6 Alimar Ct,4,h,1410000.0,S,Buxton,27/06/2016,11.7,3125.0,3.0,2.0,3.0,739.0,182.0,1970.0,Whitehorse,-37.8552,145.1292,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1553,1553,Burwood,1/54 McIntyre St,4,u,800000.0,PI,Lindellas,28/05/2016,11.7,3125.0,4.0,2.0,1.0,0.0,150.0,1950.0,Whitehorse,-37.8507,145.109,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1554,1554,Burwood,3/124 Highbury Rd,3,t,702000.0,S,Barry,28/08/2016,11.7,3125.0,3.0,2.0,1.0,170.0,106.0,2001.0,Monash,-37.8554,145.1089,Southern Metropolitan,5678.0,88.15,870.0,383.75,61.0,189.07,44.04
1559,1559,Camberwell,4/2 Callanish Rd,2,u,729000.0,S,Noel,3/12/2016,7.8,3124.0,2.0,1.0,1.0,137.0,87.0,1970.0,Boroondara,-37.8459,145.088,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1561,1561,Camberwell,3/107 Wattle Valley Rd,3,h,1650000.0,S,Marshall,3/12/2016,7.8,3124.0,3.0,2.0,2.0,305.0,189.0,1998.0,Boroondara,-37.8365,145.0802,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1564,1564,Camberwell,9/43 Inglesby Rd,2,u,615000.0,S,Noel,4/06/2016,7.8,3124.0,2.0,1.0,1.0,1107.0,68.0,1960.0,Boroondara,-37.8347,145.05700000000004,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1565,1565,Camberwell,89 Radnor St,3,h,1987000.0,S,Jellis,4/06/2016,7.8,3124.0,3.0,2.0,2.0,706.0,164.0,1960.0,Boroondara,-37.8457,145.0611,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1566,1566,Camberwell,3/28 Stodart St,2,u,683000.0,S,RT,4/06/2016,7.8,3124.0,2.0,1.0,1.0,146.0,86.0,1970.0,Boroondara,-37.8357,145.0697,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1567,1567,Camberwell,2 Thomas St,3,h,1690000.0,PI,hockingstuart,4/06/2016,7.8,3124.0,3.0,2.0,1.0,777.0,154.0,1950.0,Boroondara,-37.8431,145.0962,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1568,1568,Camberwell,19/1295 Toorak Rd,2,u,430000.0,VB,Jellis,4/06/2016,7.8,3124.0,2.0,1.0,1.0,0.0,56.0,2011.0,Boroondara,-37.8493,145.0877,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1573,1573,Camberwell,19 Thomas St,3,h,2325000.0,PI,Marshall,7/05/2016,7.8,3124.0,3.0,2.0,2.0,1133.0,131.0,1930.0,Boroondara,-37.8426,145.0943,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1574,1574,Camberwell,3/220 Warrigal Rd,2,u,435000.0,SP,LITTLE,7/11/2016,7.8,3124.0,2.0,1.0,1.0,896.0,77.0,1960.0,Boroondara,-37.8479,145.0958,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1579,1579,Camberwell,4 Range St,3,h,2000000.0,S,Jellis,12/06/2016,7.8,3124.0,3.0,1.0,2.0,821.0,105.0,1925.0,Boroondara,-37.8459,145.0644,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1580,1580,Camberwell,163 Through Rd,3,h,1302000.0,S,Fletchers,12/06/2016,7.8,3124.0,2.0,1.0,1.0,427.0,115.0,1938.0,Boroondara,-37.8367,145.0934,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1582,1582,Camberwell,13 Grace St,3,h,1622000.0,SP,Noel,12/11/2016,7.8,3124.0,3.0,1.0,1.0,544.0,160.0,1930.0,Boroondara,-37.8436,145.0581,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1583,1583,Camberwell,7/5 Holly St,2,u,502000.0,PI,O'Donoghues,12/11/2016,7.8,3124.0,2.0,1.0,1.0,0.0,77.0,1965.0,Boroondara,-37.8255,145.0592,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1584,1584,Camberwell,3/220 Warrigal Rd,2,u,435000.0,SP,LITTLE,12/11/2016,7.8,3124.0,2.0,1.0,1.0,896.0,77.0,1960.0,Boroondara,-37.8479,145.0958,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1587,1587,Camberwell,3/5 Holly St,3,u,591000.0,PI,Jellis,14/05/2016,7.8,3124.0,3.0,1.0,1.0,0.0,89.0,1960.0,Boroondara,-37.8255,145.0592,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1589,1589,Camberwell,6 Gavan St,3,h,1780000.0,S,Fletchers,15/10/2016,7.8,3124.0,3.0,1.0,1.0,769.0,133.0,1930.0,Boroondara,-37.8482,145.0949,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1590,1590,Camberwell,4 Ada St,3,h,2250000.0,S,O'Donoghues,16/04/2016,7.8,3124.0,3.0,2.0,2.0,656.0,225.0,2009.0,Boroondara,-37.841,145.0824,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1591,1591,Camberwell,591 Camberwell Rd,2,h,895000.0,PI,O'Donoghues,16/04/2016,7.8,3124.0,2.0,1.0,1.0,424.0,95.0,1930.0,Boroondara,-37.8465,145.0743,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1592,1592,Camberwell,5 Cooloongatta Rd,3,h,1800000.0,SP,Marshall,16/04/2016,7.8,3124.0,3.0,2.0,0.0,584.0,213.0,1920.0,Boroondara,-37.8349,145.0758,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1595,1595,Camberwell,2/25 Hazel St,2,u,900000.0,S,Jellis,17/09/2016,7.8,3124.0,2.0,1.0,1.0,150.0,88.0,1970.0,Boroondara,-37.8438,145.066,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1597,1597,Camberwell,8/1277 Toorak Rd,2,u,530000.0,PI,Ross,17/09/2016,7.8,3124.0,2.0,1.0,1.0,0.0,76.0,1960.0,Boroondara,-37.8491,145.086,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1599,1599,Camberwell,15 Hollsmoor Rd,4,h,2228000.0,S,Jellis,18/03/2017,7.8,3124.0,4.0,2.0,2.0,813.0,163.0,1960.0,Boroondara,-37.8405,145.0903,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1603,1603,Camberwell,6 Wilson Gr,3,h,1602500.0,S,Lindellas,18/03/2017,7.8,3124.0,3.0,1.0,1.0,405.0,102.0,1930.0,Boroondara,-37.8448,145.071,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1609,1609,Camberwell,13 Smith Rd,3,h,2177000.0,S,Kay,22/08/2016,7.8,3124.0,3.0,1.0,2.0,635.0,130.0,1920.0,Boroondara,-37.8454,145.0707,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1614,1614,Camberwell,26 Hunter Rd,3,h,2105000.0,S,Fletchers,25/02/2017,7.8,3124.0,3.0,1.0,2.0,692.0,164.0,1940.0,Boroondara,-37.8379,145.0849,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1615,1615,Camberwell,6 Judd St,3,t,1625000.0,S,Jellis,25/02/2017,7.8,3124.0,3.0,2.0,2.0,283.0,160.0,1990.0,Boroondara,-37.8362,145.064,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1618,1618,Camberwell,1/3 Crescent Rd,2,u,667000.0,S,Woodards,27/06/2016,7.8,3124.0,2.0,1.0,1.0,83.0,81.0,1960.0,Boroondara,-37.8355,145.0633,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1623,1623,Camberwell,29 Kalang Rd,4,h,2015000.0,S,Jellis,27/11/2016,7.8,3124.0,4.0,1.0,4.0,772.0,145.0,1920.0,Boroondara,-37.8441,145.0806,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1624,1624,Camberwell,1/28 Nevis St,2,u,700000.0,S,Marshall,27/11/2016,7.8,3124.0,2.0,1.0,1.0,631.0,75.0,1970.0,Boroondara,-37.8434,145.08100000000005,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1629,1629,Camberwell,2 Hazel St,5,h,2125000.0,PI,Marshall,28/05/2016,7.8,3124.0,4.0,3.0,2.0,603.0,282.0,1980.0,Boroondara,-37.8437,145.069,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1630,1630,Camberwell,91 Radnor St,4,h,2030000.0,S,Jellis,28/05/2016,7.8,3124.0,4.0,2.0,2.0,686.0,210.0,1960.0,Boroondara,-37.8458,145.0611,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1632,1632,Camberwell,532 Burke Rd,4,h,2000000.0,VB,Noel,28/08/2016,7.8,3124.0,4.0,3.0,4.0,697.0,271.0,1980.0,Boroondara,-37.836,145.056,Southern Metropolitan,8920.0,138.56,2742.57,526.67,88.0,322.78,61.97
1637,1637,Canterbury,33 Myrtle Rd,3,h,1587500.0,S,Marshall,3/12/2016,9.0,3126.0,3.0,1.0,1.0,459.0,130.0,1920.0,Boroondara,-37.8265,145.072,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1640,1640,Canterbury,3/13 Wattle Valley Rd,2,u,830000.0,S,Century,4/06/2016,9.0,3126.0,2.0,1.0,1.0,110.0,83.0,1960.0,Boroondara,-37.8264,145.0824,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1641,1641,Canterbury,2 McGregor St,4,h,2375000.0,S,Jellis,7/05/2016,9.0,3126.0,4.0,2.0,1.0,653.0,229.0,1910.0,Boroondara,-37.8292,145.0852,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1643,1643,Canterbury,42 Warburton Rd,3,h,2200000.0,VB,Noel,7/05/2016,9.0,3126.0,3.0,3.0,2.0,468.0,148.0,1890.0,Boroondara,-37.8264,145.0741,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1645,1645,Canterbury,5 Dorothea St,2,h,1305000.0,S,Jellis,8/10/2016,9.0,3126.0,2.0,1.0,1.0,342.0,104.0,1945.0,Boroondara,-37.8326,145.08100000000005,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1647,1647,Canterbury,1b Daphne St,3,h,928000.0,S,Fletchers,10/09/2016,9.0,3126.0,3.0,2.0,1.0,145.0,140.0,1998.0,Boroondara,-37.8233,145.0769,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1651,1651,Canterbury,4/34 Rochester Rd,2,u,722000.0,S,Jellis,12/11/2016,9.0,3126.0,2.0,1.0,1.0,0.0,92.0,1965.0,Boroondara,-37.8205,145.0828,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1654,1654,Canterbury,21 Marden St,3,h,1640000.0,PI,Marshall,15/10/2016,9.0,3126.0,3.0,3.0,2.0,352.0,207.0,1997.0,Boroondara,-37.827,145.0737,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1655,1655,Canterbury,47 Warburton Rd,3,h,1680000.0,S,Fletchers,17/09/2016,9.0,3126.0,3.0,2.0,1.0,325.0,197.0,1910.0,Boroondara,-37.826,145.0729,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1660,1660,Canterbury,12a View St,3,h,1850000.0,PI,Marshall,26/07/2016,9.0,3126.0,3.0,2.0,2.0,361.0,216.0,1995.0,Boroondara,-37.8206,145.0785,Southern Metropolitan,3265.0,148.13,2702.0,922.0,23.0,607.0,59.07
1672,1672,Carlton North,112 Newry St,4,h,1425000.0,S,Nelson,4/03/2017,3.2,3054.0,4.0,3.0,0.0,122.0,130.0,1890.0,Yarra,-37.7893,144.9696,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1676,1676,Carlton North,700 Rathdowne St,4,h,2175000.0,S,Woodards,7/05/2016,3.2,3054.0,3.0,1.0,0.0,418.0,163.0,1920.0,Yarra,-37.7808,144.9736,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1678,1678,Carlton North,1 Fletcher La,2,h,800000.0,PI,Nelson,10/12/2016,3.2,3054.0,2.0,1.0,1.0,73.0,104.0,2009.0,Yarra,-37.7852,144.9719,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1682,1682,Carlton North,392 Station St,2,h,2400000.0,S,Kelly,12/11/2016,3.2,3054.0,1.0,2.0,0.0,413.0,172.0,1900.0,Yarra,-37.7875,144.9759,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1690,1690,Carlton North,75 Fenwick St,3,h,2050000.0,S,Nelson,18/03/2017,3.2,3054.0,3.0,2.0,0.0,84.0,148.0,1970.0,Yarra,-37.7879,144.9736,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1693,1693,Carlton North,292 Amess St,4,h,1950000.0,S,Nelson,22/05/2016,3.2,3054.0,4.0,2.0,2.0,207.0,162.0,1900.0,Yarra,-37.7804,144.9748,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1695,1695,Carlton North,14/1102 Lygon St,1,u,437000.0,S,Nelson,24/09/2016,3.2,3054.0,1.0,1.0,1.0,0.0,56.0,1970.0,Yarra,-37.7798,144.9707,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1697,1697,Carlton North,4 Mary St,2,u,520000.0,VB,Nelson,24/09/2016,3.2,3054.0,2.0,1.0,1.0,0.0,86.0,1940.0,Yarra,-37.7813,144.9773,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1698,1698,Carlton North,24/635 Drummond St,2,u,570000.0,S,hockingstuart,27/06/2016,3.2,3054.0,2.0,1.0,1.0,0.0,76.0,1975.0,Yarra,-37.7902,144.97,Northern Metropolitan,3106.0,121.4,1690.89,642.5,138.0,185.29,51.43
1699,1699,Carnegie,1/60 Moonya Rd,3,u,820000.0,S,Ray,3/09/2016,11.4,3163.0,3.0,1.0,2.0,0.0,96.0,1989.0,Glen Eira,-37.897,145.0623,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1700,1700,Carnegie,1/70 Truganini Rd,2,t,795000.0,S,Gary,3/09/2016,11.4,3163.0,2.0,2.0,1.0,133.0,104.0,2009.0,Glen Eira,-37.8911,145.0539,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1701,1701,Carnegie,2/31 Moonya Rd,2,u,600000.0,SP,Woodards,3/12/2016,11.4,3163.0,2.0,1.0,1.0,73.0,61.0,1970.0,Glen Eira,-37.897,145.0593,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1702,1702,Carnegie,212 Neerim Rd,3,h,1295000.0,S,hockingstuart,3/12/2016,11.4,3163.0,3.0,1.0,2.0,425.0,166.0,1960.0,Glen Eira,-37.8876,145.0502,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1705,1705,Carnegie,3/13 Emily St,2,u,510000.0,S,Marshall,4/03/2017,11.4,3163.0,2.0,1.0,1.0,0.0,69.0,1970.0,Glen Eira,-37.8912,145.0644,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1708,1708,Carnegie,8/54 Moonya Rd,1,u,346000.0,S,Woodards,4/03/2017,11.4,3163.0,1.0,1.0,1.0,60.0,48.0,1970.0,Glen Eira,-37.8965,145.0618,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1709,1709,Carnegie,3/78 Moonya Rd,3,t,860000.0,SP,Gary,4/03/2017,11.4,3163.0,3.0,2.0,1.0,1113.0,113.0,1990.0,Glen Eira,-37.8972,145.0642,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1711,1711,Carnegie,4/5 Anzac St,2,u,772000.0,S,hockingstuart,4/06/2016,11.4,3163.0,2.0,1.0,2.0,0.0,100.0,1973.0,Glen Eira,-37.8863,145.066,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1712,1712,Carnegie,42 Margaret St,4,h,1506000.0,S,Jellis,4/06/2016,11.4,3163.0,4.0,2.0,2.0,561.0,204.0,1925.0,Glen Eira,-37.8934,145.0633,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1713,1713,Carnegie,5/78 Moonya Rd,3,t,675000.0,PI,Gary,4/06/2016,11.4,3163.0,3.0,2.0,1.0,0.0,107.0,1990.0,Glen Eira,-37.8972,145.0642,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1714,1714,Carnegie,4/314 Neerim Rd,2,u,525000.0,SP,hockingstuart,4/06/2016,11.4,3163.0,2.0,1.0,2.0,0.0,67.0,2009.0,Glen Eira,-37.8893,145.0589,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1715,1715,Carnegie,3/9 Poplar Gr,1,u,290000.0,S,Ray,4/06/2016,11.4,3163.0,1.0,1.0,1.0,0.0,50.0,1960.0,Glen Eira,-37.8858,145.0632,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1717,1717,Carnegie,4/12 Judith St,2,u,360000.0,VB,Gary,6/08/2016,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1970.0,Glen Eira,-37.9032,145.0555,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1718,1718,Carnegie,68 Miller St,2,h,967500.0,S,hockingstuart,6/08/2016,11.4,3163.0,3.0,1.0,2.0,299.0,115.0,1930.0,Glen Eira,-37.8973,145.053,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1721,1721,Carnegie,1/78 Railway Rd,1,u,330000.0,S,hockingstuart,6/08/2016,11.4,3163.0,1.0,1.0,1.0,0.0,33.0,1970.0,Glen Eira,-37.8888,145.0533,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1722,1722,Carnegie,1 Frogmore Rd,3,h,1600000.0,S,Woodards,7/05/2016,11.4,3163.0,4.0,2.0,2.0,751.0,40.0,1923.0,Glen Eira,-37.8945,145.0648,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1725,1725,Carnegie,78b Miller St,3,u,1008000.0,S,Woodards,7/11/2016,11.4,3163.0,3.0,2.0,1.0,300.0,130.0,1990.0,Glen Eira,-37.8974,145.0539,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1729,1729,Carnegie,1/38 Neville St,3,u,1170000.0,S,Woodards,10/09/2016,11.4,3163.0,3.0,1.0,2.0,0.0,170.0,1925.0,Glen Eira,-37.8977,145.0493,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1730,1730,Carnegie,4 Vine Gr,4,h,1830000.0,S,Gary,10/09/2016,11.4,3163.0,3.0,2.0,2.0,687.0,237.0,1983.0,Glen Eira,-37.8931,145.0479,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1731,1731,Carnegie,12/66 Woornack Rd,1,u,250000.0,PI,hockingstuart,10/09/2016,11.4,3163.0,1.0,1.0,1.0,0.0,34.0,1960.0,Glen Eira,-37.8982,145.0625,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1732,1732,Carnegie,2/33 Oakleigh Rd,2,t,930000.0,S,hockingstuart,10/12/2016,11.4,3163.0,2.0,2.0,1.0,166.0,170.0,2009.0,Glen Eira,-37.8982,145.0488,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1733,1733,Carnegie,2/22 Kokaribb Rd,2,u,465000.0,S,Ray,11/02/2017,11.4,3163.0,2.0,1.0,1.0,0.0,56.0,1970.0,Glen Eira,-37.8881,145.0558,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1736,1736,Carnegie,90 Truganini Rd,4,h,1550000.0,VB,hockingstuart,12/11/2016,11.4,3163.0,4.0,2.0,2.0,757.0,133.0,1930.0,Glen Eira,-37.8925,145.0541,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1737,1737,Carnegie,2/25 El Nido Gr,2,t,707000.0,SA,Ray,13/08/2016,11.4,3163.0,2.0,1.0,1.0,144.0,96.0,2000.0,Glen Eira,-37.892,145.0482,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1738,1738,Carnegie,4/299 Koornang Rd,2,u,804000.0,S,hockingstuart,13/08/2016,11.4,3163.0,2.0,2.0,1.0,0.0,86.0,1993.0,Glen Eira,-37.9,145.0548,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1740,1740,Carnegie,6 Longstaff St,4,h,1501000.0,S,Gary,14/05/2016,11.4,3163.0,3.0,2.0,1.0,598.0,201.0,1970.0,Glen Eira,-37.9037,145.0588,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1742,1742,Carnegie,1/108 Truganini Rd,3,t,970000.0,PI,Marshall,14/05/2016,11.4,3163.0,3.0,2.0,2.0,325.0,223.0,2005.0,Glen Eira,-37.8933,145.0546,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1744,1744,Carnegie,25 Arawatta St,2,h,817500.0,S,Jellis,16/04/2016,11.4,3163.0,2.0,1.0,1.0,211.0,102.0,2002.0,Glen Eira,-37.8856,145.0599,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1745,1745,Carnegie,48 Lyons St,4,h,1450000.0,PI,Ray,16/04/2016,11.4,3163.0,4.0,2.0,2.0,557.0,200.0,1938.0,Glen Eira,-37.8955,145.0515,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1747,1747,Carnegie,2/79 Mimosa Rd,2,t,855000.0,S,Gary,16/04/2016,11.4,3163.0,2.0,1.0,1.0,158.0,106.0,1994.0,Glen Eira,-37.8886,145.05200000000005,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1748,1748,Carnegie,2/61 Moonya Rd,2,h,675000.0,S,Gary,16/04/2016,11.4,3163.0,2.0,1.0,1.0,0.0,90.0,1968.0,Glen Eira,-37.8973,145.0625,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1749,1749,Carnegie,4/39 Kokaribb Rd,2,u,588000.0,SP,Woodards,16/07/2016,11.4,3163.0,2.0,1.0,1.0,133.0,71.0,2011.0,Glen Eira,-37.89,145.0559,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1750,1750,Carnegie,1/60 Mimosa Rd,2,u,455000.0,S,Woodards,16/07/2016,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1970.0,Glen Eira,-37.8897,145.0524,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1754,1754,Carnegie,2/59 Moonya Rd,3,u,920000.0,SP,Woodards,17/09/2016,11.4,3163.0,3.0,2.0,1.0,283.0,250.0,2005.0,Glen Eira,-37.8974,145.0622,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1756,1756,Carnegie,1/12 Kokaribb Rd,2,u,656000.0,S,Property,18/06/2016,11.4,3163.0,2.0,1.0,1.0,103.0,82.0,1970.0,Glen Eira,-37.8873,145.0559,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1757,1757,Carnegie,2 Kokaribb Rd,2,h,930000.0,S,hockingstuart,18/06/2016,11.4,3163.0,2.0,1.0,1.0,264.0,110.0,1930.0,Glen Eira,-37.8864,145.0561,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1758,1758,Carnegie,2/11 Maroona Rd,2,u,415000.0,S,hockingstuart,18/06/2016,11.4,3163.0,2.0,1.0,1.0,0.0,64.0,1970.0,Glen Eira,-37.8889,145.048,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1759,1759,Carnegie,5/60 Woornack Rd,2,u,650000.0,S,hockingstuart,18/06/2016,11.4,3163.0,2.0,1.0,1.0,174.0,80.0,1975.0,Glen Eira,-37.8978,145.062,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
1760,1760,Carnegie,1/3 Coorigil Rd,3,h,1360000.0,S,Woodards,19/11/2016,11.4,3163.0,3.0,2.0,2.0,282.0,182.0,2010.0,Glen Eira,-37.8953,145.0567,Southern Metropolitan,7822.0,94.21,2047.75,553.15,156.0,284.58,47.56
